Customer_ID|Name|Email|Phone|Address|City_ID|Age|Gender|Income|Customer_Segment
24026|Jacqueline Wallace|Kristi71@gmail.com|9251590638|800 Gina Overpass Apt. 549|61536|34|Male|High|Regular
24034|Kayla Burns|William83@gmail.com|6692637875|72306 Harrison Rapids|58163|22|Male|Medium|Premium
24276|Rachel Davis|Todd42@gmail.com|8299487113|2140 Travis Port Suite 417|41438|22|Female|High|Regular
24284|Dr. Lisa Orr|Christine80@gmail.com|2680677086|25362 Jon Estates|91336|26|Male|High|Regular
24334|Jessica Garza|Susan2@gmail.com|4187367306|29280 Doyle Stream|66476|49|Female|Medium|Regular
24456|Justin Boyd|Adam3@gmail.com|5273498941|2060 Brian Lake Suite 721|61536|37|Male|Medium|New
24483|Tiffany Rowe|Erik25@gmail.com|1652139233|58712 Justin Court|2696|23|Female|High|Regular
24569|Jason Lopez|Peter57@gmail.com|5171117301|8091 Lewis Mountain Apt. 756|95325|26|Male|Medium|New
24674|Clifford Bailey|Gregory78@gmail.com|7154463995|2736 Chen Fork|30882|22|Female|Low|Regular
24679|James Kim|Elizabeth88@gmail.com|2862901218|0375 Petty Springs|94347|37|Female|High|Premium
24716|Ashley Williams|Haley81@gmail.com|7577792020|29706 Christina Estate Apt. 751|10534|26|Male|Low|Premium
25012|Traci Vega|Patrick21@gmail.com|9896028478|7370 Wilson Points|19641|46|Female|Low|New
25018|James Shaffer|Jade7@gmail.com|8353474539|49671 Jennings Ways Apt. 250|61536|20|Female|High|Premium
25125|Jeffrey Thompson|Daniel46@gmail.com|9054901551|2275 Walker Shore|85126|20|Male|Low|New
25254|Michael Mitchell II|Andrew57@gmail.com|4837111351|8745 Daisy Walks Suite 062|14281|23|Male|Medium|New
25597|Melissa Smith|Andrew49@gmail.com|4684877662|04517 Holmes Place|67759|42|Female|Medium|Regular
25617|Jimmy Rogers|Benjamin75@gmail.com|4284546010|66825 Mccall Burg Suite 729|98265|20|Male|Low|Regular
25813|Heather Proctor|Michelle31@gmail.com|7552414421|2457 Gary Isle|61536|34|Male|Medium|Premium
25847|Julie Thompson|Tamara33@gmail.com|9517350240|805 Chavez Coves|13761|46|Male|Low|Premium
25996|Joshua Clarke|Michael30@gmail.com|4769240929|146 Harmon Corners|70792|44|Female|Medium|Premium
26053|Douglas Dean|Melissa3@gmail.com|1268454262|11380 Matthews Orchard|63567|20|Male|High|New
26158|Ashley Rodriguez|Jeffrey28@gmail.com|2873801283|11566 Ronald Locks Suite 930|73054|26|Male|Low|New
26283|Kristen Hunter|Kevin48@gmail.com|3127624871|89948 Susan Roads Suite 769|88498|19|Male|Medium|New
26341|Elizabeth Avila|Steven79@gmail.com|8975529556|481 Micheal Park Apt. 892|66700|21|Female|Low|Regular
26422|Emma Dunlap MD|Amanda88@gmail.com|1334739651|113 Adam Skyway Suite 859|2696|23|Male|High|Regular
26647|Danielle Bell|Sarah24@gmail.com|8533087192|31014 John View|62244|22|Male|Medium|Regular
26685|Jonathan Hart|Kathleen64@gmail.com|4227168736|365 Herrera Stream|61536|34|Male|Low|Premium
26698|Donna Sanchez|Kristin96@gmail.com|5765659051|85235 Shea Squares Apt. 304|76909|60|Female|Medium|Regular
26732|Brittany Wu|Alfred57@gmail.com|2155210232|659 Smith Junctions|75593|19|Male|High|New
26734|Jennifer Kim|Paula57@gmail.com|6230022286|8518 Charles Square|85126|46|Female|Low|Premium
26858|Heather Barker|Patrick66@gmail.com|4118444541|80419 Roberts Road Apt. 387|63567|26|Male|Medium|Regular
26891|Amy Graves|Steven30@gmail.com|8829417950|8230 Anita Rapid Apt. 129|15439|49|Male|Low|Premium
26929|James Jimenez|Sharon84@gmail.com|7752354397|01796 Sparks Estates|56694|52|Female|Low|New
27067|William Whitaker|Sarah33@gmail.com|5011268429|4848 Nash Square|91336|23|Female|High|Regular
27275|Susan Castillo|Jonathan79@gmail.com|4557120858|75361 Ruiz Mountain|77601|63|Male|Low|Regular
27289|Mary Hickman|Tabitha44@gmail.com|6202848113|97284 Sarah Lakes Apt. 877|85126|26|Male|Medium|Regular
27483|Chad Baker|Joan67@gmail.com|1560182935|842 Peter Ford Suite 293|63177|59|Male|Medium|Regular
27618|Jeremiah Oconnor|Frank29@gmail.com|5187736203|5993 Robert Drives|43247|46|Female|Medium|New
27682|Anna Brown|Anthony52@gmail.com|5512747643|435 Dominique Island Suite 421|75593|19|Female|Medium|New
27732|Dean Clayton|Laura46@gmail.com|7347553544|584 Bates Dam|44168|46|Male|Low|Premium
27852|Anne Thompson|Matthew1@gmail.com|9754386500|8270 Michael Knolls Apt. 096|63567|58|Female|Low|Premium
27856|Lonnie Cantu|Michelle7@gmail.com|6673595786|27814 Blake Key Apt. 220|91336|26|Male|High|Regular
27982|Sarah Rowe|Kevin33@gmail.com|2462541125|135 Jerry Parkway|75593|19|Female|Medium|New
28033|Timothy Duffy|Brandon82@gmail.com|1449309002|166 Cole Cove Suite 339|2696|23|Male|High|Regular
28113|Natalie Stein|Andrea45@gmail.com|3954225421|0714 Galvan Glens|98265|55|Male|Medium|Premium
28165|Erica Foster|Karen87@gmail.com|7657276672|3156 Stephens Turnpike Apt. 602|2696|23|Male|High|Regular
28193|Brett Sandoval|Joseph65@gmail.com|7179230304|44272 Noble Keys Apt. 205|61536|34|Female|Medium|Regular
28227|Ashley Moore|Deanna20@gmail.com|3602120156|666 Kayla Station|63789|50|Male|Low|New
28425|Michael Li|Rebecca77@gmail.com|4265389852|7697 Anthony Underpass|56807|31|Female|Low|Regular
28486|Dr. Johnathan Ford DDS|Rachel29@gmail.com|8933510949|444 Williams Turnpike Suite 628|68768|56|Male|Low|Regular
28488|Kimberly Knight|Cameron22@gmail.com|5282520276|1404 James Row Apt. 751|88498|19|Male|Medium|Regular
28533|Samantha Jones|Bryan6@gmail.com|7549126100|0316 Morris Courts|14281|23|Female|High|Regular
28557|Christina Gordon|Patricia72@gmail.com|6599390425|729 Thornton Via Apt. 835|33346|25|Male|Low|Premium
28619|Ricky Sullivan|Jennifer24@gmail.com|5289438912|266 Lee Place Suite 549|52659|46|Female|Low|Premium
28902|Nathan Mccoy|Glenn69@gmail.com|1716989551|7689 Dawn Mountains Apt. 667|91336|26|Female|High|Regular
28982|Steven Knox|Brenda35@gmail.com|4270711127|3024 Mason Bridge Apt. 506|48791|22|Female|High|Regular
29100|Joanna Barnes|Patricia40@gmail.com|2466699350|8976 Clayton Views Suite 436|30882|20|Male|Low|New
29122|Christine Stanley|David44@gmail.com|3380220778|1346 Thompson Row Apt. 525|61536|20|Male|Medium|New
29168|Ms. Michele Cherry DVM|Elijah83@gmail.com|6372693280|3465 Silva Land|88268|34|Female|Low|Premium
29186|Jose Jones|Sarah97@gmail.com|3511820593|89311 Sierra Oval Suite 685|66664|46|Female|Medium|Regular
29215|Olivia Case|Grant51@gmail.com|5994203862|87564 Osborn Ferry Suite 598|87392|20|Male|Low|New
29265|Andrew Newman|Kayla68@gmail.com|7809366223|175 Garrison Divide Apt. 568|85396|44|Male|High|Regular
29273|Roger Bowman|Kayla84@gmail.com|4970053350|975 Ross Ferry Apt. 013|23848|55|Male|Medium|Regular
29346|Jennifer Woodward|Dakota95@gmail.com|4491698998|93242 Teresa Unions Suite 130|61536|20|Female|High|New
29367|Andrew Leach|James91@gmail.com|6853635177|22184 Robert Port Apt. 286|23597|22|Male|Medium|Regular
29553|Melissa Preston|Mason97@gmail.com|5206557481|69149 Rios Loop|50485|53|Male|Medium|Premium
30050|Steven Leblanc|David76@gmail.com|3290641473|2042 Oconnell Mountain Suite 701|66476|60|Male|Medium|Premium
30175|Jeffrey Mclaughlin|Karen37@gmail.com|8376534010|3440 Johnson Estate|94417|67|Male|Low|New
30263|Stuart Ford|Daniel57@gmail.com|3011015181|14222 Davila Port|69688|52|Male|High|New
30595|Ashley Ortiz|Anthony60@gmail.com|7331048006|87386 Miller Glens|30882|47|Male|Medium|New
30702|James Scott|Terry91@gmail.com|4297704856|3390 Patrick Hollow Suite 371|98265|41|Male|Low|Regular
30837|Alejandro Cook|Randy81@gmail.com|4930222546|78603 Karen Pines Apt. 842|67759|56|Male|Medium|Regular
30843|Erin Fernandez|Tyler58@gmail.com|1880492069|0601 Nelson Square|56694|27|Female|Low|New
30946|Terry Bruce|Angela64@gmail.com|4632823484|396 Robert Manor Suite 707|73053|22|Male|Medium|Regular
31382|Karen Hamilton MD|Christopher42@gmail.com||061 Boyle Lane Suite 895|72583|22|Female|Medium|Regular
31550|Jeanette Johnson|Gregory57@gmail.com|8936000190|0813 Cox Crossroad Suite 420|61536|34|Female|Medium|Regular
31633|Aaron Holder|Jessica13@gmail.com|8547130745|20491 Elliott Via|76592|39|Male|Low|New
31679|Susan Calderon|Jonathan16@gmail.com|7201254175|573 Evans Lakes Suite 422|72583|22|Male|Medium|Regular
31684|Carla Brown|Kevin1@gmail.com|2819290604|58364 Sarah Plain|67689|20|Female|Low|New
31705|Linda Brown|Amber16@gmail.com|8863249258|0591 John Points Apt. 677|61536|34|Female|Medium|Premium
32057|Robert Miller|Stacy17@gmail.com|1164564517|10967 George Field Apt. 901|10534|62|Female|Low|Premium
32209|Christy Garrison|Cassandra84@gmail.com|3575395709|39092 English Knoll|72583|22|Male|High|Regular
32323|Elizabeth Burns|Elizabeth1@gmail.com|7885724936|6239 James Court|88498|19|Male|Medium|Regular
32390|Mary Mitchell|Brittney54@gmail.com|4608734836|7064 Miller Course|21017|46|Female|Medium|Regular
32440|Blake Davis|Albert1@gmail.com|1276926926|231 Krista Crossing|42064|46|Male|High|Regular
32476|Tiffany Parks|Anthony26@gmail.com|5518444797|493 Sandra Locks|88498|19|Male|Medium|Regular
32499|William Mitchell|Arthur29@gmail.com|9784699584|7269 Walker Squares Suite 118|77764|46|Male|Low|New
32609|Daniel Wilson DVM|James73@gmail.com|8978342530|175 Billy Loop Apt. 721|48791|26|Male|Low|Regular
32666|Denise Adams|Anna96@gmail.com|8786162520|1433 Sheri Flats|76592|34|Female|Low|Regular
32675|Michelle Logan|Randy77@gmail.com|3974953593|322 Kelly Canyon Apt. 166|93974|39|Male|Medium|Regular
32870|Warren Montgomery|Amber6@gmail.com|8815114063|399 John Square Apt. 941|69688|19|Male|Medium|New
32904|Wesley Everett|Cheryl63@gmail.com|7227630199|860 Hill Key|72583|22|Male|Medium|Regular
