Customer_ID|Name|Email|Phone|Address|City_ID|Age|Gender|Income|Customer_Segment
10871|Steven Foster|Richard65@gmail.com|3769403350|455 Hayes Via Apt. 040|89068|46|Male|High|New
10883|Thomas Sanders|Diana64@gmail.com|2315701575|81260 Moody Radial|75593|19|Female|Medium|New
10889|Brittany Landry|Alexander19@gmail.com|6627600111|02706 Stephen Village Suite 119|54966|22|Male|High|Regular
10891|Tracy Gonzales|Susan90@gmail.com|4379675971|918 Jimenez Brooks|85396|35|Female|High|Regular
11043|Mr. Joel Arias|Katie56@gmail.com|2742993176|25028 Morrow Mount|85396|20|Male|Medium|New
11122|Ryan Harrison|Bradley43@gmail.com|2611047233|73399 Corey Avenue Suite 325|29465|52|Female|High|Premium
11174|Hannah Acevedo|Vanessa82@gmail.com|8606241539|334 Kelly Camp|48791|26|Female|High|Regular
11184|Natalie Long|Kristine61@gmail.com|4747374532|4641 Shelton Port|33106|46|Female|Medium|Premium
11352|Luke Payne|Carrie26@gmail.com|9862097851|833 Jonathan Crescent Apt. 696|19950|26|Male|Low|Premium
11375|Tracy Christensen|Mark39@gmail.com|9236317331|9180 Torres Spurs|88498|19|Female|Medium|Regular
11465|Joseph Dennis|Jessica53@gmail.com|9734999686|3598 Monica Estate|48791|22|Female|High|Regular
11470|Amy Lee|Jesse33@gmail.com|4685993194|602 Timothy Union Apt. 784|61536|34|Female|Low|Premium
11490|Courtney Adkins|Kayla34@gmail.com|8879074558|93542 Mcdaniel Mill|87264|20|Male|High|Regular
11512|John Barnes|Tammy88@gmail.com|5445694277|7108 Kevin Lodge|87392|68|Female|Medium|Premium
11660|Andrea Snyder|George95@gmail.com|8710482087|72221 Gail Garden|41438|31|Female|Low|Regular
11670|Jackie Jones|Laurie44@gmail.com|3600106825|9768 Joseph Court Apt. 989|25842|46|Male|Low|Regular
11676|Christopher Hendrix|Ian80@gmail.com|5922589441|483 James Dam Suite 820|2696|23|Male|High|Regular
11779|Lori Collins|Angela12@gmail.com|4886992301|945 Cruz Rapids Suite 267|29465|45|Female|High|Regular
11803|Emily Christian|Kelly62@gmail.com|5139238745|1630 Smith Run Apt. 307|39602|26|Male|Low|New
11935|Nathan Wilson|Brad37@gmail.com|4729588050|542 Fisher Port Suite 424|61536|34|Female|High|Regular
11939|Julia Saunders|Mark40@gmail.com|8278839400|9627 Wagner Lights Apt. 705|88498|19|Male|Medium|Regular
12108|Gerald Vazquez|Melissa47@gmail.com|3401344954|29186 Thompson Curve|80441|49|Female|Medium|Premium
12192|Aaron Meyers|Joshua9@gmail.com|5150846750|286 Morgan Stravenue|29437|67|Male|Low|Premium
12431|Susan Torres|Walter95@gmail.com|6316112553|64485 Fleming Fort|15439|26|Male|Medium|Regular
12456|Brent Murphy|William11@gmail.com|8607098285|0860 Zachary Manors Apt. 912|43331|22|Male|Medium|Regular
12460|Erin Weiss|Madison55@gmail.com|9676465081|7830 Griffin Springs|66885|24|Male|Low|New
12480|James Little|Denise79@gmail.com|7117653466|808 Debbie Flats Suite 266|37802|26|Male|Medium|Premium
12507|Denise Evans|Michael2@gmail.com|2153905491|210 Alvarado Ridges Suite 809|51463|46|Male|Medium|Regular
12591|Juan Reeves|Michael36@gmail.com|8582034343|84035 Walker Valleys|81268|46|Female|Low|Premium
12631|Jennifer Gutierrez|Joan33@gmail.com|4842225935|6489 Patterson Pike Suite 396|62986|20|Male|Medium|New
12683|Michael Jones|Robin46@gmail.com|7542508480|1408 James Rapid Suite 022|57893|55|Male|Low|New
12751|Philip Fields|Mark49@gmail.com|7169466356|74258 Jessica Port|66700|20|Male|Medium|Premium
12754|Kenneth Morgan|Robert18@gmail.com|5693322133|6395 Bonnie Flat|63789|20|Male|Low|New
12824|Alyssa Torres|Andrea45@gmail.com|1375217284|468 Hansen Divide|72583|22|Male|Medium|Regular
12859|Christopher Morrison|Rachel71@gmail.com|5850228267|5560 Morales Village|48791|20|Female|High|New
12948|Deanna Garza|Mary8@gmail.com|1872023433|12105 Hernandez Port|14281|23|Male|High|Regular
13094|Stacey Turner DVM|Sherry93@gmail.com|2499873253|1541 Jasmine Drive|91336|23|Male|High|Regular
13120|Mary Horn|Timothy1@gmail.com|1273286551|1221 Anthony Hill Apt. 623|72583|22|Female|Medium|Regular
13154|Dr. Julie Valentine|Todd70@gmail.com|5442936907|912 Joseph Plaza Suite 076|25842|20|Female|Low|Premium
13286|Greg Clark|Kirk19@gmail.com|6603993707|1808 Nathan Course|88498|21|Male|High|Regular
13294|Scott Torres|Laura42@gmail.com|5313815551|03384 Cruz Alley Suite 091|20849|46|Male|Low|Premium
13490|Sean Murphy MD|Lisa32@gmail.com|1493181659|0537 Ryan Valleys|62986|69|Female|Low|Premium
13512|Tyler Waters|Sarah10@gmail.com|8121941555|29230 Hall Wall|3368|55|Male|Medium|Premium
13522|Melissa Lewis|Stacey92@gmail.com|7490183227|3469 Kim Manors Suite 341|63567|43|Male|Medium|Premium
13537|Michaela Smith|Lance28@gmail.com|8518058444|832 Carrillo Mountain Apt. 485|84450|22|Female|Low|Regular
13558|Melissa Hernandez|Keith80@gmail.com|7989666637|051 Fisher Terrace Apt. 285|91336|26|Male|High|Regular
13593|Dawn Lambert|Martin65@gmail.com|3123905094|31462 Kent Valleys Apt. 004|63177|24|Female|High|New
13613|Garrett Goodman|Mary62@gmail.com|8745620271|523 Bowman Haven Apt. 871|52659|46|Male|Medium|Regular
13706|Cody Scott|Leslie9@gmail.com|6012373387|3005 Charles Locks|56694|38|Female|High|Regular
13773|Carmen Owens|Justin26@gmail.com|6293066530|10546 King Vista Apt. 226|64961|23|Male|Medium|Regular
13809|Donna Nelson|Michael2@gmail.com|9788610504|6380 Destiny Mall|51463|22|Female|Medium|Regular
13827|John House|Mitchell99@gmail.com|7098372827|77893 Jonathan Freeway Apt. 213|66664|29|Female|High|New
13875|Crystal Bauer|Justin60@gmail.com|2060638750|168 Thomas Unions|19950|39|Female|Low|New
13941|Claudia Johnson|Mark41@gmail.com|1446859026|1696 Brandon Locks|88498|19|Male|Medium|Regular
14046|Blake Vargas|Edward6@gmail.com|5554931641|498 Underwood Village Suite 231|61536|34|Female|High|New
14136|Kyle Zhang|Jessica27@gmail.com|2032090272|9889 Washington Mill Suite 115|972|20|Female|Medium|New
14414|Angela Carter|Albert81@gmail.com|5027279138|9389 Kristen Drives|75593|19|Male|Low|New
14450|Cynthia Chase|Melissa54@gmail.com|1890009782|85054 Denise Branch|72583|22|Male|Medium|Regular
14467|Grace Oliver|Jeffrey25@gmail.com|3361306684|764 Marshall Canyon|54966|45|Female|High|Regular
14570|Elizabeth Lopez|David67@gmail.com|8358891196|50506 Baker Summit|88498|19|Male|Medium|Regular
14951|Maurice Hughes|Tina72@gmail.com|3258595601|8955 Mcintosh Path|3368|22|Male|Medium|Regular
14952|Lindsey Foster|Tammy10@gmail.com|1156099125|541 Stanton Turnpike|77244|69|Male|Medium|Premium
14958|Michael Munoz|Christopher7@gmail.com|8688442327|78028 Janet Ranch|55221|22|Female|Medium|New
14967|Zachary Butler|Sarah29@gmail.com|1587727734|508 Shannon Spring Apt. 427|2696|23|Female|High|Regular
15002|Gregory Arnold|Jonathan66@gmail.com|8392836059|15817 Reed Field|88498|19|Male|Medium|Regular
15007|Timothy Johnson|Tara49@gmail.com|6467140775|03722 Evan Parkway Suite 039|55236|56|Female|Low|Regular
15029|Robert Hopkins|Elizabeth59@gmail.com|1685140871|12522 Jones Rapids|75593|19|Male|Medium|New
15144|Eric Pacheco|Joseph99@gmail.com|8665391885|99969 Victoria Lakes Suite 238|87264|46|Female|Low|Premium
15199|Bradley Herrera|Jamie13@gmail.com|7511764680|426 Williams Parkway Apt. 383|61536|20|Male|Low|Premium
15243|Dustin Reynolds|Billy40@gmail.com|8459819565|612 Jackson Knoll|21143|52|Female|Low|Regular
15254|Mr. Gary Gonzales|Matthew80@gmail.com|2341551767|2381 Myers Views Apt. 388|39293|51|Female|Medium|Regular
15275|Robert Lester|Christopher34@gmail.com|1568638770|017 Rich Valleys Suite 771|43830|23|Female|Low|Premium
15338|Megan Coleman|Kevin20@gmail.com|2751673495|33375 Sanders Plains Apt. 205|77764|26|Female|Medium|Regular
15366|Jonathan Pena|Victoria5@gmail.com|4081402223|9541 Davis Oval Apt. 606|72583|22|Male|Medium|Regular
15386|Thomas West|Vincent78@gmail.com|3053122338|5424 Amy Inlet Apt. 147|94417|57|Male|Medium|Premium
15422|Jose Parks|Katie57@gmail.com|7081646603|348 Stephanie Shoal|69688|52|Male|Medium|New
15480|Mark Vasquez|Megan73@gmail.com|8282752439|12324 Arias Knoll Suite 301|70792|54|Female|Medium|New
15515|Megan Baker|Brenda68@gmail.com|9907247273|4466 Jordan Inlet Apt. 548|2696|23|Female|High|Regular
15541|Ricardo Fleming|Elizabeth27@gmail.com|9221835305|327 Sarah Valley|42064|23|Male|Low|Regular
15548|Crystal Smith|Jacob84@gmail.com|3549363382|03982 Grant Loaf Suite 978|20849|20|Male|Low|Regular
15562|Mary Harding|Brandi19@gmail.com|5881310606|90301 Peter Glen|72583|22|Male|High|Regular
15584|Patricia Wilson|John23@gmail.com|8041647041|31607 Harris Creek|35569|43|Male|High|Regular
15717|Kristina Oliver|Michael31@gmail.com|8715017510|3155 Justin Fall|13761|56|Male|High|New
15763|Stephen Gonzales|Jenny58@gmail.com|5390009111|85611 Charles Green Apt. 145|75593|20|Male|Low|Regular
15780|Robert Rhodes|Ellen72@gmail.com|1048737106|5361 Troy Harbors Apt. 819|77764|20|Female|Low|Regular
15843|Kyle Hubbard|Maria59@gmail.com|8413566895|25392 Nash Plain Apt. 611|58283|28|Male|High|Premium
15848|Sarah Carpenter|Emily71@gmail.com|2714404691|042 Joshua Roads|88498|19|Male|Medium|Regular
15978|Kevin Smith|Tammy67@gmail.com|4995275029|70871 Santos Crossing|72583|22|Female|Medium|Regular
15993|Michael Thompson|Brent50@gmail.com|9381971884|30828 Brown Station Suite 469|81268|46|Female|Medium|Regular
16076|Jared Mcdonald|Jason18@gmail.com|4418841017|605 Eileen Canyon Apt. 234|91336|26|Male|High|Regular
16194|Haley Cole|Anthony71@gmail.com|8226912532|56047 Janet Avenue|72583|22|Male|Medium|New
16253|Melissa Howard|David20@gmail.com|4072480423|202 Turner Station|55221|20|Female|Medium|Regular
16255|Melvin West|Sherri97@gmail.com|2049849032|663 Frederick Road|66700|45|Male|Low|New
16262|Connor Schmidt|Rodney96@gmail.com|5985997847|80621 Ellis Crossroad Suite 975|61536|34|Male|Medium|Premium
16313|Mark Ballard|Peggy42@gmail.com|5833056740|705 Jacobs Points Apt. 909|66476|26|Male|Medium|New
16408|Eric Rodriguez|Leon40@gmail.com|2066625970|749 Kelly Square Suite 280|91336|26|Male|High|Regular
16511|Kelly Schwartz MD|Leah63@gmail.com|7886400195|6053 Elizabeth Orchard Apt. 396|93974|26|Male|High|New
16619|Beverly Martin|Joshua27@gmail.com|6051285826|15782 Kelsey Views|29437|22|Male|Low|Regular
16622|Mr. Michael Thomas|Katie68@gmail.com|8684472208|4067 William Trail Suite 397|66700|55|Male|Medium|Premium
16626|Tammy Rodgers|Nicole53@gmail.com|6581685211|642 Mark Knoll Suite 238|39293|57|Male|Medium|Premium
16666|Rebecca Hickman|Laurie99@gmail.com|2460012748|67073 Griffin Shore Apt. 484|21665|63|Male|Low|Regular
16713|Zachary Franco|Paul41@gmail.com|8617945951|5948 Ryan Way|61536|34|Male|Low|Premium
16754|Taylor Lawrence|Thomas61@gmail.com|9785324235|478 King Hollow Suite 266|39293|46|Female|Medium|Premium
16776|Edward Wallace|Amanda57@gmail.com|5109449167|48124 Albert Points Suite 346|21143|22|Male|High|Regular
16791|Christian Eaton|Sara29@gmail.com|5767502307|1406 Martinez Burgs|82207|46|Female|Medium|Premium
16994|Bianca Curry|Jason74@gmail.com|7752522230|734 Lisa Cape|70792|20|Male|Medium|New
17202|Emma Morgan|Dawn94@gmail.com|2481767437|9279 Carr Crescent|88498|19|Female|Medium|Regular
17251|Christina Lee|Caroline53@gmail.com|5678054511|7277 Carly Heights Apt. 387|87013|50|Female|Medium|Regular
17312|Scott Roberts|Andrew44@gmail.com|9868251766|94544 Mcdaniel Valley|66885|70|Female|Low|New
17325|Ashlee Morales|Richard3@gmail.com|1562360598|41683 Garcia Skyway Suite 879|30882|21|Male|Medium|New
17368|Sarah Garcia|Charlene91@gmail.com|2420470679|491 Stephens Harbors Apt. 338|88498|19|Male|Medium|Regular
17500|Ana Owens|Maureen93@gmail.com|1718018601|475 Daniel Forks|90928|63|Female|High|Regular
17573|Leslie Mccarthy|David23@gmail.com|2615201345|0637 Grimes Passage Apt. 653|29437|46|Male|High|New
17594|Shannon Mata|Jeffrey71@gmail.com|9015482783|12022 Stone Street Suite 457|90928|20|Male|High|New
17595|Nancy Fernandez|Michael95@gmail.com|8646384687|7481 Harris Place|91336|26|Male|High|Regular
17638|Jimmy Swanson|Christina2@gmail.com|9127599694|940 Schmidt Park|70078|20|Male|Medium|New
17662|Travis Carter|Ricky5@gmail.com|9231204356|4386 Alan Expressway Apt. 304|72583|48|Male|Low|New
17826|Nicholas James|Antonio80@gmail.com|4697186498|8592 Johnson Fork|87392|47|Female|High|New
17829|David Mclean|Beth15@gmail.com|2608797729|417 Smith Skyway|60827|56|Male|Low|Premium
17867|Sarah Trevino|Nicole60@gmail.com|6281857937|259 Paula Tunnel|39602|20|Female|High|Regular
17891|Allison Gomez|Ronald40@gmail.com|6113814713|2828 Laura Corners|58163|27|Male|High|New
18026|Alicia Cooper|Michael7@gmail.com|9055970362|98026 Ross Ramp Suite 130|67759|46|Male|High|New
18093|Michael Walters DDS|Shelley66@gmail.com|4127402447|8510 Flores Junction|48089|26|Male|Medium|Regular
18115|Tammy Wilson|Jill10@gmail.com|4602035040|252 Carlson Manors|23597|28|Female|Low|Regular
18125|Alicia Miller|Laura66@gmail.com|8343403369|69926 Blair Plains|64395|51|Male|High|Premium
18128|Joshua Medina|Adrian93@gmail.com|4216866149|587 Murray Underpass Suite 486|88498|21|Female|Medium|Regular
18155|Kelly Miller|Brittney57@gmail.com|7533856164|980 Pena Forge|61536|34|Male|Low|New
18168|Christine Gordon|Douglas100@gmail.com|9285047077|87130 Jonathan Stravenue|75593|19|Female|Low|New
18187|Michele Cohen|Beverly88@gmail.com|3043251013|88754 Matthew Shore Apt. 944|28780|30|Male|Medium|Regular
18215|Jerry Murphy|Christopher68@gmail.com|9505682702|59585 Christina Drive|39602|51|Female|High|Premium
18422|Frank Woods|Heather69@gmail.com|7866157419|4054 Michelle Roads|59314|34|Male|Medium|Regular
18541|Rachel Gutierrez|Amber19@gmail.com|3530333313|42285 Travis Stravenue Suite 137|88498|24|Female|Medium|Regular
18565|Cassandra Stewart|Michael48@gmail.com|4757875268|955 Williams Park|2696|23|Male|High|Regular
18670|David Brown|Walter28@gmail.com|5150109880|5957 Robert Forges|77601|20|Male|Low|Regular
18702|Amanda Carroll|Gabriella58@gmail.com|9499960210|6695 Brown Glens Apt. 090|77838|43|Male|High|Premium
18731|Johnny Marshall|Stephen73@gmail.com|9858653575|22643 Patricia Parkway|43247|20|Male|High|Regular
18733|Robert Bond|Wayne85@gmail.com|9957618351|536 Guzman Lock|66700|46|Female|Medium|Premium
18740|Eduardo David|Richard21@gmail.com|2933389204|3702 Bryant Camp Apt. 167|35569|46|Female|Medium|Premium
18766|Dr. Bruce Shepherd|Donald75@gmail.com|5527419302|6972 Coleman Plains Suite 295|88498|19|Male|Medium|Regular
18828|Kendra Armstrong|Tammy90@gmail.com|4367246064|6430 Heather Fork|48791|26|Male|High|Regular
18925|Sara Turner|Andrew84@gmail.com|7038304445|624 Leach Via Apt. 305|23711|22|Male|Medium|Regular
18948|Samantha Brown|Daniel18@gmail.com|2981871061|801 Kent Orchard|46106|69|Female|Low|Regular
19023|Amanda Garza|Rebecca44@gmail.com|5519385261|76840 Austin Stravenue|87013|46|Female|Low|Regular
19032|Fred Burke|Karen19@gmail.com|4322062944|0727 Carter Branch Apt. 800|54966|20|Female|Low|New
19107|Stephen Marshall|Rebecca11@gmail.com|1199587531|037 Sharp Lock Suite 894|51463|34|Male|High|New
19142|Derek Green|Steven72@gmail.com|4775868506|30969 Boone Throughway Apt. 539|61536|34|Male|Medium|Premium
19197|Brian Spencer|Nicole7@gmail.com|6814489783|04597 Anderson Summit Apt. 529|14281|23|Female|Medium|New
19206|Hunter Perry|Patrick96@gmail.com|8744160299|275 Edwards Parks|66664|21|Male|High|Premium
19224|Michael Boyd|Janice27@gmail.com|6214506026|5983 Singh Shores|61536|34|Female|Low|Regular
19272|Keith Lewis|Jennifer68@gmail.com|6663509254|349 Shannon Islands|62244|20|Male|Low|Regular
19308|Ashley Stewart|Daniel80@gmail.com|7450765346|094 Angela Ferry Suite 898|20849|46|Male|High|New
19371|Keith Robinson|Isaiah22@gmail.com|5777571437|59366 Morales Drive|21665|20|Male|Medium|Regular
19450|Michael Allen|Dana98@gmail.com|5182148794|93430 Pitts Mills|72583|39|Male|Medium|Regular
19605|Andrew Johnson|David52@gmail.com|5218922124|03684 Mcclain Motorway Suite 656|85396|46|Female|High|Regular
19628|William Booth|Patricia24@gmail.com|4406118751|8091 Sara Locks|29465|26|Male|Low|Regular
19717|Catherine Sanders|Nathaniel48@gmail.com|4841973220|774 Jake Crossroad Apt. 025|93974|26|Female|Medium|Premium
19928|Nicole Anderson|Nicole93@gmail.com|5577271454|07433 Clayton Haven Apt. 874|72583|22|Female|Low|New
19973|Wayne Sutton|Vanessa43@gmail.com|9052752657|195 Sullivan Heights Suite 638|91336|26|Male|High|Regular
20066|Ryan Davis|Kimberly46@gmail.com|4692177978|298 Glover Avenue Apt. 571|52659|43|Male|Medium|Premium
20078|Mrs. Ashley Silva|Jessica5@gmail.com|5398552284|17284 Green Forks|23597|47|Male|Medium|New
20095|Angela Foster|Ashley26@gmail.com|7539689562|368 Francisco Harbors Suite 094|61536|20|Female|High|New
20126|Theresa Sharp|Holly33@gmail.com|1366348863|663 Mary Isle|72583|22|Male|Medium|Regular
20136|Zachary Frazier|Sandra74@gmail.com|2407973816|4944 Watts Place|88498|40|Male|Medium|Regular
20176|Michelle Smith|Molly38@gmail.com|7194453123|03419 Johnson Field|3368|26|Male|Low|New
20205|Thomas Allen|Philip67@gmail.com|3248407271|829 Brandon Row|44168|33|Female|Low|Premium
20310|Kayla Adams|Crystal11@gmail.com|8694487220|6592 Meadows Bypass Suite 590|52659|36|Female|Low|Regular
20362|Preston King|Anthony37@gmail.com|2992296498|70404 Alan Bypass|66700|19|Male|Low|New
20373|Benjamin Snyder|David93@gmail.com|1643999703|8011 Jackson Grove Apt. 590|72583|22|Male|Medium|Regular
20407|Lee Mckinney|Kristy45@gmail.com|2567687239|598 Cooper Drive|28780|50|Male|Low|New
20414|Michelle Davis|Richard69@gmail.com|5036705323|79994 Edwards Trail Apt. 373|80441|21|Female|Medium|Premium
20651|Francisco Fox|Betty60@gmail.com|3348544600|490 Banks Pines Apt. 628|61536|34|Male|Low|New
20700|Tammy Davis|Hayden11@gmail.com|3061904319|008 Gonzalez Parks|91336|54|Female|High|New
20762|Robin Jones|Jane9@gmail.com|2813939620|9061 West Corner Suite 009|21017|24|Male|Medium|New
20777|Andrea Lee|Jeffery43@gmail.com|9799765637|12221 Crawford Keys Apt. 458|54347|53|Male|Medium|Regular
20811|Dr. Michael Benson|Bobby76@gmail.com|7429015774|81236 Victor Canyon|72583|46|Male|Medium|Regular
20875|Michael Lee|Martin20@gmail.com|2053369371|702 Cook Prairie|87264|40|Female|Low|New
20916|Amy Dominguez|Crystal32@gmail.com|8930779795|221 Craig Views|25842|44|Male|Medium|Premium
20934|Jeffrey Owens|Joshua1@gmail.com|3076191195|037 Benjamin Isle|94417|57|Male|Low|Premium
21000|Kari Jenkins|Christopher54@gmail.com|9632072195|520 Lynn Bypass Apt. 518|14281|23|Male|Medium|Regular
21067|Carlos Moore|Austin26@gmail.com|9978456354|62816 Ronnie Trail|48791|20|Female|Medium|New
21157|Andrew Edwards|Christopher39@gmail.com|2783231083|38748 Jerry Wells|23597|24|Male|Medium|Regular
21162|Stacey Jenkins|Jeff25@gmail.com|2252240231|85269 Alyssa Turnpike Apt. 047|57893|20|Male|Low|Regular
21163|James Fowler|Chelsea90@gmail.com|8438047382|57273 Dorsey Extension|25842|20|Male|Low|New
21192|Andrea Sanchez|William72@gmail.com|1945279349|4551 Deborah Manor Apt. 278|60827|26|Male|High|New
21317|Thomas Summers|Alison14@gmail.com|2638035067|5952 Strong Summit Suite 968|48089|20|Male|Low|New
21453|Lynn Davenport|Kim51@gmail.com|2245707743|12827 Andrea Road Suite 067|91336|26|Male|High|Regular
21494|John Edwards|Laura32@gmail.com|8639161065|82205 Amanda Flat|88498|21|Male|Medium|Regular
21524|Lindsay Andrews|John78@gmail.com|2193654230|2199 Tracey Pike|88498|20|Male|Low|New
21530|Seth King|Julie54@gmail.com|1292969374|60665 Olivia Trail|68070|46|Male|Low|New
21553|Debra Sweeney|Aaron17@gmail.com|2631092325|40214 Ward Islands Apt. 198|88498|21|Male|Medium|Regular
21690|John Murray|Melissa90@gmail.com|4021560181|949 Wolf Knolls Apt. 653|58283|20|Male|High|Regular
21814|James Dudley|Nancy1@gmail.com|4889806894|1192 Michael Mountains Suite 811|77764|28|Male|Medium|New
21823|Sharon Ramsey|William66@gmail.com|7300723693|5909 Becker Common|20849|22|Male|Low|Regular
21875|Cindy Carroll|Lisa5@gmail.com|2121317056|2511 Steven Unions Apt. 334|88268|58|Male|Low|Premium
21910|Tyler Thompson|Michelle51@gmail.com|5495353797|7065 Banks Ford Apt. 461|93974|26|Female|Medium|Premium
21933|Jeremiah Evans|Amy32@gmail.com|7098113737|0668 Ibarra Fields Apt. 829|50485|57|Male|Low|Premium
21994|Erica Hall|Timothy25@gmail.com|8001796818|73690 Turner Falls Apt. 410|70078|63|Male|Medium|Regular
22125|Dawn Le|James52@gmail.com|2913851066|1207 Trujillo Falls|14281|23|Male|Medium|New
22170|James Hayes|Lauren79@gmail.com|1430013695|012 James Manor Apt. 783|59314|44|Male|High|Regular
22302|Scott Conner|Patrick30@gmail.com|9977419968|67208 Jensen Pike Apt. 604|20849|64|Female|High|Regular
22377|Jacob Nelson|Stacy100@gmail.com|2623409197|933 Mcconnell Passage|61536|20|Male|Medium|New
22475|Kim Sanchez|Alejandro47@gmail.com|5571802551|9516 Samuel Port Apt. 113|91336|40|Male|Medium|Regular
22561|Daniel Moore|Roger88@gmail.com|2350208274|2511 Smith Lakes Suite 537|93435|33|Male|Low|Regular
22598|Benjamin Murphy|Jo48@gmail.com|2660076038|65482 Boyd Ferry|89068|22|Male|High|Regular
22614|David Patton|Donna82@gmail.com|2341300101|577 Williams Court Suite 733|37177|55|Female|Low|Premium
22714|Amber Russell|Lauren96@gmail.com|7505270967|6351 Aaron Wall|72583|45|Female|Medium|Regular
22774|Philip Rice|Stephanie1@gmail.com|4550572388|23482 Brandy Village|91336|26|Male|High|Regular
22872|Carolyn Santos|Kelli51@gmail.com|7913742243|2824 Gonzalez Garden Suite 886|37802|20|Male|Medium|Regular
22877|Anne Strong|Lori29@gmail.com|6291749362|9986 Andrea Rest|54968|22|Male|Low|Regular
22879|Danielle Townsend|Debra81@gmail.com|9765737453|920 Harris Valley Suite 382|91336|26|Male|High|Regular
22905|Mitchell Mayo|Tammy29@gmail.com|1800534024|791 Wilson Mall|14281|23|Male|Medium|Premium
22932|Patrick Vaughn|Patrick36@gmail.com|9453776873|019 Samantha River Apt. 392|66700|55|Female|Medium|New
22949|Michael Luna|Anthony94@gmail.com|5036989443|5174 Blake Branch Apt. 559|88498|24|Male|Medium|Regular
22998|Amanda Robertson|Shirley93@gmail.com|2003308532|199 Diane Summit Suite 911|88498|19|Female|Medium|Regular
23039|James Gomez|Andrew37@gmail.com|5981563674|3839 Stephen Shoal|88498|19|Female|Medium|Regular
23076|Deborah Douglas|Mark60@gmail.com|8276938278|45854 Hunter Ford|75593|19|Female|High|New
23111|Kimberly Summers|Sheila18@gmail.com|3943837289|90465 Williamson Park Apt. 143|87013|50|Female|Medium|Regular
23134|Katie Erickson|Michael33@gmail.com|4438044478|166 Smith Forest|89068|55|Male|Low|New
23233|Brandy Wagner|Vincent22@gmail.com|2845655349|95717 Tammie Underpass|61536|34|Male|Medium|New
23350|Kaitlyn Smith|Katherine34@gmail.com|6201857800|216 Todd Ridge|61536|20|Female|High|Regular
23394|Patrick Schwartz|Charles54@gmail.com|2924537628|261 Ochoa Rue Apt. 660|88498|24|Female|Medium|Regular
23467|Craig Grant|Candice10@gmail.com|4285357444|327 Obrien Junction Suite 893|75593|19|Male|Low|New
23477|Scott Gillespie|Angela77@gmail.com|8428358751|1054 Little Valley|55236|29|Male|Low|New
23521|Amy Barber|Dawn64@gmail.com|3932870028|3370 Amber Drive|43247|61|Male|Medium|New
23523|Renee Fox|Susan82@gmail.com|4045839987|887 David Lock Suite 395|54966|41|Female|High|Premium
23727|John Sullivan|Ruben93@gmail.com|6842779520|0454 Jesus Summit Apt. 106|98460|20|Female|Low|New
23913|Michael Dudley|Luke4@gmail.com|2393072218|78083 Baker Mountain Apt. 998|21143|48|Male|Medium|Regular
24048|Victoria Schultz|Edward34@gmail.com|6825786454|3338 Frazier Station|76686|22|Male|High|Regular
24127|Sarah Evans|Julie82@gmail.com|9980236635|2551 Monique Tunnel Suite 058|61536|34|Male|Low|New
24139|Sara Whitehead|Jill55@gmail.com|7869257676|810 Kemp Inlet Suite 288|43830|38|Male|Medium|Regular
24157|William Stephens|Brittany35@gmail.com|1721878676|314 Moore Camp Suite 512|91336|26|Female|High|Regular
24167|Sandra Cervantes|Yvonne25@gmail.com|4562475791|6953 Tanya Hills Suite 840|64395|22|Male|Low|Regular
